author,content,retweet,new_june_2018
politweecs,'@Forbes you need EDUCATION to be a good investor',0,0
mil0blake,What type of monster is this? #SciFiGoogleSearches http://t.co/HlZJSox3cN,1,0
priceforpierce,What type of monster is this? #SciFiGoogleSearches http://t.co/HlZJSox3cN,1,0
hollydler,What type of monster is this? #SciFiGoogleSearches http://t.co/HlZJSox3cN,1,0
politweecs,'@BBCWorld credit is the worst prison in the world',0,0
politweecs,'@BBCWorld credit',0,0
drgregorywest,What type of monster is this? #SciFiGoogleSearches http://t.co/HlZJSox3cN,1,0
evewebster373,What type of monster is this? #SciFiGoogleSearches http://t.co/HlZJSox3cN,1,0
portmela,What type of monster is this? #SciFiGoogleSearches http://t.co/HlZJSox3cN,1,0
politweecs,'@USATODAY http://t.co/T69qLNvM5h',0,0
jenn_abrams,"Spider-Man Cannot Be #Gay, Black, According To Leaked #Sony Email http://t.co/tcM4Aqktej",0,0
politweecs,Woman carrying #cocaine in breast implants arrested at #Colombia airport http://t.co/s1Gh48JhRh,0,0
jenn_abrams,"#DontTellYourFather sorry, daddy, I lost the election http://t.co/AV2kwH0AKe",0,0
politweecs,'@mashable http://t.co/ds5OJIPpvs',0,0
jeannemccarthy0,"#DontTellYourFather sorry, daddy, I lost the election http://t.co/AV2kwH0AKe",1,0
marissaimstrong,"Spider-Man Cannot Be #Gay, Black, According To Leaked #Sony Email http://t.co/tcM4Aqktej",1,0
politweecs,'@ABC http://t.co/5YvAVagZQB',0,0
devinedevinbr,#DontTellYourFather that your nephews don't wear pants http://t.co/rKeFLiXPbd,1,0
percy_riddle,#DontTellYourFather that your nephews don't wear pants http://t.co/rKeFLiXPbd,1,0
jon_underwood_,#DontTellYourFather that your nephews don't wear pants http://t.co/rKeFLiXPbd,1,0
roscoe_riddle,#DontTellYourFather that your nephews don't wear pants http://t.co/rKeFLiXPbd,1,0
handsome_henson,#DontTellYourFather that your nephews don't wear pants http://t.co/rKeFLiXPbd,1,0
oscar_rowe_,#DontTellYourFather that your nephews don't wear pants http://t.co/rKeFLiXPbd,1,0
guillnavarrete,"Peril, promise in Obama's end game on trade, health, more  #politics",1,0
jenn_abrams,'@mashable everything',0,0
moneyform,First of all they make money off girls with no self esteem. They're basically the reason girls have no self esteem. @AlexKaday,0,1
moneyform,"2014 saw a 35  increase in terrorist attacks. Obama: ""The world is less violent than it has ever been"" @poo_picker http://t.co/B74bm1N0Wi",0,1
moneyform,Obama even knows gun reform may not prevent violence. He admitted as much in SF speech . Just lovrs hearing himself vent. @walkerjimmyw,0,1
moneyform,"So, Obama'shis admin have claimed to have""mispoke""numerous times on numerous occasions about numerous issues'sit's fine, #RickPerry? OMGOSH!",0,1
moneyform,WAR ALERT-Obama said to be developing new HASHTAGS @Eggoverlight @audreyringrose @dblozik @NutritionAmanda @RbtDem http://t.co/4uCXKPEbVP,0,1
moneyform,Golf majors won since President Obama was sworn into office: Rory 4: Bubba 2; Phil 2; Kaymer 2. Tiger 0. @BobCusack http://t.co/Q2oF6Dyg4m,0,1
moneyform,"Remember, every time you squirt ketchup on a hot dog today, the devil kicks obama in the balls. @2VANESSA0Cassid http://t.co/0VHoGEb9ME",0,1
moneyform,A lot om emotions right now. congrats President Obama...Im Canadian. Im good.Justin Bieber after B. Obama winning 2nd term. @rpgjudith557,0,1
moneyform,Surprise! Michelle Obama Hosted a Baby Shower for These Moms: First lady Michelle Obama hosted a surprise baby shower for expecting m...,0,1
moneyform,President Obama and Nancy Pelosi Share Stage After Setback @e71kits @unemployedthx2o @jmarshwill @PURPLESKlES http://t.co/0VHoGEb9ME,0,1
moneyform,Hope Obama stays in politics teaches them white trash piglet things a LESSON BOUT LIFE @DonnaLeeLeon1 @NaslundBJ http://t.co/HjPgilGHyL,0,1
moneyform,Why Obama didnâ€™t cancel fundraising despite tragic Charleston shooting @NutritionAmanda @MJCFlorida77 @johnsdontpanic http://t.co/eCsqGNFZVP,0,1
moneyform,Dr. Barrack Obama Hussain. ...I want every information from with respect to my case ...how did you come to know about me n ur action.,0,1
jenn_abrams,"#ISIS support for terrorist proxies did not decrease last year, and even expanded in some ways, says US gov't http://t.co/4jVJpFEwqi",0,0
jenn_abrams,'@FallonTonight dead right',0,0
politweecs,#Bank robber who stopped for #biscuits gets state prison http://t.co/Orq9LYyA4Y,0,0
politweecs,Armed robbers kill 10 workers at #Mexico #beer distribution center http://t.co/ub1YEllHU3,0,0
jenn_abrams,'@mashable awww',0,0
chesplayschess,"Black churches targeted because of importance to African-American community, American life, reports @jessejholland : http://t.co/vIiqLffhzd",1,0
politweecs,'@USATODAY Swimmer makes her pro debut... 'Jaws' is back... Coincidence?',0,0
jenn_abrams,'@WSJ all the liquor is toxic',0,0
politweecs,'@BreakingNews @ThoRossa Oh my!:(',0,0
arm_2_alan,Fundamental Transformation of USA: Illegal Immigrants (New Dems Voting For Welfare St); Incr Fed Debt; Weaker Military; Islamification #tcot,1,0
politweecs,'@mashable So weird',0,0
arm_2_alan,"Trade dispute exposes House Democrats' turmoil, challenges  #politics",1,0
chesplayschess,"ï¿½ï¿½ Fed gov't screws up, now wants CASH BACK from Sandy Hurricane victims! http://t.co/0T0t8ZxRe9",1,0
arm_2_alan,Obama So Concerned Over Charleston Church Massacre He Plans To Spend The Weekend Golfing! â€?BB4SP http://t.co/9w0PZjbkFz,1,0
jenn_abrams,'@nypost did everything right',0,0
moneyform,"When Mitch McConnell wanted Obama to be one term president, Dylann Roof acted. @Christina5Love @Bri_Rack_Obama http://t.co/WjUQrkUDBH",0,1
moneyform,"""That flag belongs in a museum"" - President Obama @thedavedarave @HomerWhite @spicymike86 @RichardGrenell @scmonice http://t.co/RtSv1AzagX",0,1
moneyform,"I feel the increase in gas, elect, and water bills in all my oper,s direct result Obama closing coal plants , china open plants,green hurts",0,1
moneyform,"Help us break the record tomorrow, Midnight Memories of One Direction. Please Barack Obama. @HolmeSmallburgh @itisano http://t.co/HjPgilGHyL",0,1
moneyform,"LRT: of all politicians on national stage right now, who understands best what Obama clearly did not?  I know my answer..  @Medley",0,1
moneyform,"But no, Barack Obama, you had to use the shooting as a method to push your anti-2nd Amendment agenda. @Mike_USPatriot http://t.co/0VHoGEb9ME",0,1
moneyform,Once Obama not president I wonder what the USA will be like? @Mocity_Braxton @HOLLISESTES @MinuteMan1776 @vynziki http://t.co/2s1kpfr6y5,0,1
moneyform,Princess KÃ©lani  Isabelle  arrived to Washington under President Obama.  Diplomatic upgrade review . @InspireFilm1 http://t.co/1QsfKtsw3h,0,1
moneyform,"Obama: Low-income Kids Do Worse in School at Monthâ€™s End Partly Because Theyâ€™re â€˜Getting Hungry,â€?Food Stamps â€˜Running Outâ€?You are a fool!",0,1
moneyform,"She was Hannah Montana when Bush was president. Thanks, Obama. @Flannerynen @Atkinson4459 @niall_obama @SHS_2015_1997 http://t.co/RtSv1AzagX",0,1
moneyform,"After trade spat, Obama and Pelosi kiss and make up  literally  @hriofa @Flannerynen @yesborg @33mhz @Ah1gMike http://t.co/WjUQrkUDBH",0,1
moneyform,"In the weekly address, President Obama and discuss expanding efforts to help make it into the corner suite. @to1lethoughts",0,1
moneyform,Tuskegee had Michelle Obama and NOW they have Phylica Rashad for their SUMMER commencement?! WHET?! @KelceyAnya http://t.co/HjPgilGHyL,0,1
moneyform,"You elected Obama Democrats, now he will put Old fart Democrats to sleep also, Heeee Haaaa  Idiots  @Stanfordr80L http://t.co/Q2oF6Dyg4m",0,1
moneyform,I have a real problem with Obama and how he tip-toes around calling racially motivated attacks in this country acts of terror. @6dawgbetapsi,0,1
moneyform,Name one repub willing to dennounce the tea party. Which is a racist bunch who formed bc they hate Obama 's still using debt as an excuse,0,1
moneyform,"Col. Allen West: ""There is American weakness behind the rise of Putin, ISIS and Iran - Why did we let Obama make our country so weak?",0,1
moneyform,Interesting. Does anyone remember Mr. Obama coming to the podium promoting gun control after the Ft. Hood massacre? @Doc_JJK,0,1
moneyform,"Though the analysis - that Obama is still falling to acknowledgeenumerate his own failures, is vaguely ridiculous. @johnmcquaid",0,1
moneyform,"I just bawled my eyes out and kept saying ""does Obama even care?!"" ""Does he care about me?"" And it made me even more emotional",0,1
moneyform,Oh is it Obama wants to talk about the new norm. People being murdered happens all the time in the cities you reside. Yet no outcry.,0,1
moneyform,Big labor is targeting Democratic Senators today to give Obama a defeat on his trade bill. If only this fight was a GOP one....,0,1
moneyform,Pitch Perfect 2 was AWESOME!great movieit even had Snoop Dog and President Obama! @Melly_Mel777 @Iccross64ina @Gounu1 http://t.co/JRziTjGJZn,0,1
moneyform,Obama wanted to curse so damn bad. Let me do that for you Mr. President. @TosciMarie @notropis01 @TheRyanBlum @phxprx http://t.co/S1CQkA8BWQ,0,1
jenn_abrams,"Thank you, @HillaryClinton but NEVER http://t.co/wUQf2pG1Nd",0,0
moneyform,"Chomik came into the bagel squad group DM last night, changed our name to ""waffles vs pancakes"", and said Obama made him do it @pancakebongo",0,1
moneyform,"Barack Obama will become the first sitting US president to visit Ethiopia, the White House says. @occp1967 @54Rocco http://t.co/xVrDnP2HRx",0,1
moneyform,"I am going to miss Obama so much when he leaves office. So measured, thoughtful, clear, frank, in such a messed up time. @nathanielr",0,1
moneyform,Obama always been fine. @KOKAKEINA @StephenKopan @Eric_Carr80 @extrvgalvctic @SmargJones @WealthHowto @railsies__ http://t.co/RtSv1AzagX,0,1
moneyform,"WAIT,,OBAMA TALK ABOUT GUNS,,BUT HIS ADMIN LETTING I!LEGALS CROOKS OUT OF JAIL SO THEY CAN DO MORE CRIMES ON GOOD PEOPLE,,NO MEDIA ON THAT:",0,1
moneyform,Kayne really compared Kim to Michelle Obama. Lmao hes so ignorant. @extrvgalvctic @barben2 @gtsmale @_hellooGorgeous http://t.co/bG2Au8L9mK,0,1
moneyform,Obama say what it do. @mesolithicera @iChelseaSmileU @LISAMACNCHEESE @mosemogeni @Adamizer1 @kikifortodae @drywells2 http://t.co/B74bm1N0Wi,0,1
moneyform,"""Obama is my spirit dog"" -Jonathan @TonyYoung99 @happyjackbrit @ChancxDaft @qrayjack @KOKAKEINA @rayboujie @misdado1 http://t.co/4uCXKPEbVP",0,1
jenn_abrams,Thanks. That's what I need to lose all my friends. Got tired of them http://t.co/9SyPwCHfIw,0,0
moneyform,The Obama girls are so pretty @_hellooGorgeous @CandiceSTurner @SoCalEdgyGal @shcalvert13 @8f556ba2843c47e @YELLASNO http://t.co/RtSv1AzagX,0,1
moneyform,"I agree with Obama. Confederate flag IS a part of American history. So keep that shit in a history. But regular flying, naw @IgboPrinceKachi",0,1
moneyform,PP  Trans Pacific Partnership  is a piece of legislation trying to get fast tracked through the house by the Obama Administration.,0,1
moneyform,Rick Perry Says Obama Administration Always Overreacts To â€˜Accidentsâ€?Like Charleston Shooting . Perry Is just pitiful! @carletta_barnes,0,1
moneyform,Obama was at fundraiser with celebrities railing against guns. So are the celebrities vowing to make gun free movies? Fat chance!,0,1
moneyform,Obama needs to stop pointing the finger at gun control and call a spade a spade. Address racism and domestic terrorism. @MoetownLee,0,1
politweecs,'@mashable http://t.co/iRBiMtankl',0,0
moneyform,"Families of Charleston shooting victims to Dylann Roof: OBAMA, HOLDER,FERGUSON, BALTIMORE. THIS IS WHAT HAPPENS . I AM SORRY THE MEDIA ALSO",0,1
moneyform,Obama blames all these mass shootings on the guns. Why not on the complete lack of care and follow-up for the mentally ill? 12 @u2runfar,0,1
moneyform,Or Obama loses @EnkiFolk @False316 @PlanetPonzi @OGHARIT @kborut123 @strujillo075 @HankSurgeon918 @jmarino7262 http://t.co/JRziTjGJZn,0,1
moneyform,Obama gotta switch the story from gun control bacc to racism unless he wants to take guns away from the police who kill us way more,0,1
moneyform,YouTube Drama Zone Episode 98 - Obama goes ham @Xenox_MC @TheShadowfury @Caewub @vasya2kurolesov @LordPrettyMalc http://t.co/HjPgilGHyL,0,1
moneyform,If you want to deport the illegals your going to have to wait until Obama is out. If Hilliary is elected illegals will stay. @luckeylaredo,0,1
moneyform,Everytime I come in the store this indian dude always talking about barack Obama @oglouvoo @alominle @w_robw1130 http://t.co/JRziTjGJZn,0,1
moneyform,Woman hit in head by baseball-NLB to ban hardballs at games-Obama lauds effort to curb ball game violence. @campysr43 http://t.co/2s1kpfr6y5,0,1
moneyform,Gas out here in Jamaica is $5-6 a gallon so thanks Obama for real @PorcelynHeaden @jackleisen @guineapiggybank http://t.co/2s1kpfr6y5,0,1
moneyform,"We should take all the guns from the secret service agents and see if Obama feels ""safer"" @scubbba_steve12 @Linkus717 http://t.co/0VHoGEb9ME",0,1
moneyform,"When Obama talks gun control, my gun manufacturer stock goes up thank you sir! @JoeDizzle187 @KnittedWit @WalzonWalt http://t.co/4uCXKPEbVP",0,1
moneyform,CBSNew York Times poll found 61  of Americans think race relations bad. Most pessimistic since Obama first took office. And he blames guns.,0,1
moneyform,"Also ponder this while yall are arguing over presidential elections, Obama has failed to make publix chicken tenders sub 6.99 all the time",0,1
moneyform,My sister is apparently mad at me for no reason thanks obama @vrlska_ebubbles @AdamNibloe @LexieLofgren @Air_Rhodesia http://t.co/S1CQkA8BWQ,0,1
moneyform,YES YES GO OBAMA @AdamNibloe @SailFree @kellyyarnoldd @NotChrisSmith @JJJFLYER @indianizm @tjslater @RadioFreeTom http://t.co/1QsfKtsw3h,0,1
moneyform,News: Barack Obama becomes the first sitting president to visit Euthopia via AFRNEWS. @InsideGhana_ @haydenblack http://t.co/0VHoGEb9ME,0,1
moneyform,"He may not always be the president of the US, but obama will always be president in our hearts @impirium @Pogo407 http://t.co/nba2pSwncT",0,1
moneyform,Ghetto Word Of The Day: Obama - I can eat a whole KFC Bucket of Chicken obama self. @Mcfarlanerby @LadysHoodJourna http://t.co/RtSv1AzagX,0,1
arm_2_alan,When will libs get that Westboro isn't a Christian church &its mbrs don't act Christian? Christians act like th Charleston 9 families. #tcot,1,0
moneyform,Wake up ph thanks obama @theleomigraso @SlikGrimes @heymikey80 @modaggs @Positics @ShravanSaxena @gulfcoastcommen http://t.co/Se9ZQ7k8t2,0,1
moneyform,Another idiotic thing about Obama going after gun control legislation is he never talks about guns as a business etc @muggy817,0,1
moneyform,When is D-Day with ISIS? All bets on NEVER with Obama lead! @dbledblu @Arjun_L11 @biancasuckss @HelloPoodle @LVNancy http://t.co/nba2pSwncT,0,1
politweecs,#PrinceHarry leaves the Army to become #African ranger. Go go African Rangers! http://t.co/4Rvz0fFKTC,0,0
jenn_abrams,"#NorthKorea Claims It Can Cure #MERS, #Ebola, And #AIDS With Strong Immune Reviver Drug http://t.co/gCHqNNWJDq",0,0
moneyform,I never understood how people could blame Obama for shootings and then side with the shooter @adoniasbelay @gmardre http://t.co/1QsfKtsw3h,0,1
moneyform,"Weird to have an entire monologue dedicated 2 the love 's kindness that SC has and then ending it with basically saying, ""SUCK IT, OBAMA. """,0,1
moneyform,Nadine Collier forgives Roof. Obama lectures us. @not_retired @allyoop9118 @JessicaLopez757 @KipCroninson @Watimz http://t.co/JRziTjGJZn,0,1
moneyform,"""vaping saved my life"" - obama @_knuck_ @godivabap @Boazziz @PplOppsngTyrnny @kommonKat @dfreshglickman @_sakuu http://t.co/0VHoGEb9ME",0,1
moneyform,Rachael and I are laying in bed watching videos of people meeting Obama @biancasuckss @colifers @rockabites @_knuck_ http://t.co/Q2oF6Dyg4m,0,1
